PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10000291.0,10000291.0,K00607,1.0,15.0,15.0,25.0,65.0,90.0,15.0,0.0,0.0,10.0,10.0,65.0
10000291.0,10000291.0,K00607,1.0,15.0,15.0,20.0,75.0,85.0,20.0,5.0,5.0,20.0,0.0,50.0
10000291.0,10000291.0,K00608,1.0,15.0,15.0,20.0,75.0,85.0,20.0,5.0,5.0,20.0,0.0,50.0
10000291.0,10000291.0,K00608,1.0,30.0,30.0,40.0,70.0,95.0,0.0,0.0,5.0,10.0,5.0,80.0
10000291.0,10000291.0,K00611,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000291.0,10000291.0,K00612,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00613,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00614,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00615,1.0,45.0,45.0,75.0,60.0,85.0,10.0,5.0,0.0,10.0,10.0,70.0
10000291.0,10000291.0,K00616,1.0,65.0,65.0,110.0,60.0,87.0,11.0,2.0,3.0,17.0,8.0,59.0
10000291.0,10000291.0,K00616,1.0,15.0,15.0,20.0,70.0,80.0,0.0,5.0,0.0,0.0,15.0,80.0
10000291.0,10000291.0,K00617,1.0,65.0,65.0,115.0,60.0,89.0,15.0,3.0,3.0,16.0,5.0,57.0
10000291.0,10000291.0,K00617,1.0,65.0,65.0,110.0,60.0,87.0,11.0,2.0,3.0,17.0,8.0,59.0
10000291.0,10000291.0,K00618,1.0,30.0,30.0,40.0,75.0,90.0,5.0,0.0,0.0,30.0,10.0,55.0
10000291.0,10000291.0,K00626,1.0,35.0,35.0,60.0,65.0,90.0,10.0,10.0,5.0,5.0,0.0,75.0
10000291.0,10000291.0,K00629,2.0,15.0,15.0,25.0,55.0,90.0,10.0,0.0,0.0,15.0,10.0,70.0
10000291.0,10000291.0,K00631,2.0,15.0,15.0,25.0,55.0,90.0,10.0,0.0,0.0,15.0,10.0,70.0
10000291.0,10000291.0,K00633,1.0,30.0,30.0,45.0,60.0,100.0,0.0,0.0,0.0,15.0,0.0,85.0
10000291.0,10000291.0,K00636,1.0,10.0,10.0,15.0,85.0,80.0,10.0,10.0,0.0,0.0,10.0,75.0
10000291.0,10000291.0,K00637,1.0,10.0,10.0,15.0,85.0,80.0,10.0,10.0,0.0,0.0,10.0,75.0
10000291.0,10000291.0,K00639,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000291.0,10000291.0,K00640,1.0,60.0,60.0,90.0,67.0,94.0,2.0,0.0,2.0,8.0,5.0,84.0
10000291.0,10000291.0,K00641,1.0,150.0,150.0,245.0,61.0,94.0,1.0,1.0,0.0,7.0,5.0,87.0
10000291.0,10000291.0,K00643,1.0,20.0,20.0,35.0,65.0,90.0,5.0,5.0,5.0,10.0,0.0,75.0
10000291.0,10000291.0,K00646,1.0,30.0,30.0,45.0,60.0,100.0,0.0,0.0,0.0,15.0,0.0,85.0
10000291.0,10000291.0,K00649,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000291.0,10000291.0,K00651,1.0,15.0,15.0,25.0,55.0,70.0,10.0,5.0,5.0,10.0,20.0,50.0
10000291.0,10000291.0,K00652,1.0,20.0,20.0,35.0,55.0,90.0,5.0,5.0,5.0,0.0,0.0,85.0
10000291.0,10000291.0,K00657,1.0,170.0,170.0,320.0,54.0,92.0,16.0,1.0,4.0,9.0,4.0,67.0
10000291.0,10000291.0,K00660,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00661,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00662,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00668,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000291.0,10000291.0,K00671,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000291.0,10000291.0,K00672,1.0,15.0,15.0,25.0,55.0,70.0,10.0,5.0,5.0,10.0,20.0,50.0
10000291.0,10000291.0,K00673,1.0,20.0,20.0,35.0,55.0,90.0,5.0,5.0,5.0,0.0,0.0,85.0
10000291.0,10000291.0,K00676,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00677,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00678,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00679,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00680,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00681,1.0,35.0,35.0,55.0,65.0,90.0,10.0,5.0,5.0,15.0,5.0,70.0
10000291.0,10000291.0,K00682,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00683,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00686,1.0,20.0,20.0,35.0,65.0,90.0,5.0,5.0,5.0,10.0,0.0,75.0
10000291.0,10000291.0,K00688,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00689,1.0,35.0,35.0,55.0,65.0,90.0,10.0,5.0,5.0,15.0,5.0,70.0
10000291.0,10000291.0,K00690,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00691,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00692,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00693,1.0,35.0,35.0,55.0,65.0,90.0,10.0,5.0,5.0,15.0,5.0,70.0
10000291.0,10000291.0,K00694,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00695,1.0,10.0,10.0,15.0,85.0,80.0,10.0,10.0,0.0,0.0,10.0,75.0
10000291.0,10000291.0,K00696,1.0,10.0,10.0,15.0,85.0,80.0,10.0,10.0,0.0,0.0,10.0,75.0
10000291.0,10000291.0,K00698,2.0,15.0,15.0,25.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
10000291.0,10000291.0,K00699,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00700,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00701,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00702,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00703,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00704,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00705,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00706,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00707,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00708,1.0,60.0,60.0,120.0,51.0,83.0,12.0,8.0,2.0,24.0,7.0,48.0
10000291.0,10000291.0,K00709,1.0,45.0,45.0,75.0,60.0,90.0,30.0,5.0,0.0,15.0,5.0,40.0
10000291.0,10000291.0,K00710,1.0,45.0,45.0,75.0,60.0,90.0,30.0,5.0,0.0,15.0,5.0,40.0
10000291.0,10000291.0,K00712,1.0,35.0,35.0,50.0,70.0,95.0,0.0,0.0,0.0,10.0,5.0,90.0
10000291.0,10000291.0,K00713,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00714,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00719,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00720,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00721,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00723,1.0,30.0,30.0,40.0,70.0,95.0,0.0,0.0,5.0,10.0,5.0,80.0
10000291.0,10000291.0,K00724,1.0,30.0,30.0,40.0,70.0,95.0,0.0,0.0,5.0,10.0,5.0,80.0
10000291.0,10000291.0,K00725,1.0,20.0,20.0,35.0,55.0,95.0,10.0,0.0,5.0,15.0,0.0,70.0
10000291.0,10000291.0,K00726,1.0,20.0,20.0,35.0,55.0,95.0,10.0,0.0,5.0,15.0,0.0,70.0
10000291.0,10000291.0,K00727,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00728,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00729,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00730,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00731,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00732,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00733,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00734,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00735,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00736,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00737,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00738,1.0,40.0,40.0,50.0,75.0,85.0,5.0,5.0,5.0,10.0,5.0,75.0
10000291.0,10000291.0,K00739,1.0,15.0,15.0,20.0,75.0,85.0,20.0,5.0,5.0,20.0,0.0,50.0
10000291.0,10000291.0,K00740,1.0,15.0,15.0,20.0,75.0,85.0,20.0,5.0,5.0,20.0,0.0,50.0
10000291.0,10000291.0,K00741,1.0,20.0,20.0,25.0,75.0,95.0,10.0,0.0,0.0,15.0,5.0,70.0
10000291.0,10000291.0,K00742,1.0,20.0,20.0,25.0,75.0,95.0,10.0,0.0,0.0,15.0,5.0,70.0
10000291.0,10000291.0,K00743,1.0,10.0,10.0,15.0,65.0,80.0,10.0,10.0,10.0,10.0,0.0,60.0
10000291.0,10000291.0,K00744,1.0,50.0,50.0,85.0,55.0,85.0,10.0,0.0,10.0,15.0,0.0,60.0
10000291.0,10000291.0,K00744,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00745,1.0,50.0,50.0,85.0,55.0,85.0,10.0,0.0,10.0,15.0,0.0,60.0
10000291.0,10000291.0,K00745,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00746,1.0,50.0,50.0,85.0,55.0,85.0,10.0,0.0,10.0,15.0,0.0,60.0
10000291.0,10000291.0,K00746,1.0,15.0,15.0,20.0,65.0,95.0,5.0,0.0,0.0,30.0,5.0,55.0
10000291.0,10000291.0,K00747,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00748,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00749,1.0,30.0,30.0,45.0,65.0,85.0,5.0,10.0,5.0,15.0,5.0,65.0
10000291.0,10000291.0,K00750,1.0,30.0,30.0,45.0,65.0,85.0,5.0,10.0,5.0,15.0,5.0,65.0
10000291.0,10000291.0,K00751,1.0,30.0,30.0,45.0,65.0,85.0,5.0,10.0,5.0,15.0,5.0,65.0
10000291.0,10000291.0,K00752,1.0,30.0,30.0,45.0,65.0,85.0,5.0,10.0,5.0,15.0,5.0,65.0
10000291.0,10000291.0,K00753,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00754,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00755,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00756,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00757,1.0,110.0,110.0,175.0,65.0,79.0,13.0,8.0,2.0,13.0,12.0,53.0
10000291.0,10000291.0,K00758,2.0,20.0,20.0,40.0,55.0,95.0,5.0,0.0,0.0,10.0,5.0,80.0
10000291.0,10000291.0,K00760,1.0,60.0,60.0,120.0,51.0,83.0,12.0,8.0,2.0,24.0,7.0,48.0
10000291.0,10000291.0,K00762,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00763,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00764,1.0,45.0,45.0,90.0,50.0,90.0,10.0,0.0,0.0,0.0,5.0,80.0
10000291.0,10000291.0,K00765,1.0,35.0,35.0,60.0,65.0,90.0,10.0,10.0,5.0,5.0,0.0,75.0
10000291.0,10000291.0,K00766,1.0,110.0,110.0,175.0,65.0,79.0,13.0,8.0,2.0,13.0,12.0,53.0
10000291.0,10000291.0,K00767,1.0,170.0,170.0,320.0,54.0,92.0,16.0,1.0,4.0,9.0,4.0,67.0
10000291.0,10000291.0,K00768,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00769,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00770,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00771,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00772,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00773,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00774,2.0,75.0,75.0,135.0,56.0,97.0,0.0,0.0,3.0,5.0,0.0,92.0
10000291.0,10000291.0,K00775,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00776,1.0,15.0,15.0,25.0,60.0,85.0,0.0,5.0,0.0,5.0,5.0,80.0
10000291.0,10000291.0,K00777,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00778,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00779,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00780,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00781,1.0,10.0,10.0,15.0,65.0,100.0,20.0,0.0,0.0,30.0,0.0,50.0
10000291.0,10000291.0,K00782,1.0,10.0,10.0,15.0,65.0,90.0,20.0,0.0,0.0,10.0,10.0,60.0
10000291.0,10000291.0,K00783,1.0,10.0,10.0,15.0,65.0,90.0,20.0,0.0,0.0,10.0,10.0,60.0
10000291.0,10000291.0,K00784,1.0,10.0,10.0,20.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,90.0
10000291.0,10000291.0,K00785,1.0,45.0,45.0,80.0,55.0,95.0,5.0,5.0,0.0,35.0,0.0,55.0
10000291.0,10000291.0,K00786,1.0,170.0,170.0,320.0,54.0,92.0,16.0,1.0,4.0,9.0,4.0,67.0
10000291.0,10000291.0,K00787,1.0,15.0,15.0,30.0,55.0,80.0,5.0,0.0,5.0,10.0,10.0,65.0
10000291.0,10000291.0,K00788,1.0,15.0,15.0,30.0,55.0,80.0,5.0,0.0,5.0,10.0,10.0,65.0
10000291.0,10000291.0,K00789,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00790,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00791,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00792,1.0,75.0,75.0,110.0,68.0,86.0,5.0,8.0,4.0,12.0,3.0,68.0
10000291.0,10000291.0,K00793,1.0,10.0,10.0,20.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,90.0
10000291.0,10000291.0,K00794,1.0,10.0,10.0,20.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,90.0
10000291.0,10000291.0,K00795,1.0,10.0,10.0,20.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,90.0
10000291.0,10000291.0,K00796,1.0,30.0,30.0,35.0,75.0,85.0,5.0,5.0,0.0,5.0,5.0,70.0
10000291.0,10000291.0,K00797,1.0,30.0,30.0,35.0,75.0,85.0,5.0,5.0,0.0,5.0,5.0,70.0
10000291.0,10000291.0,K00798,1.0,30.0,30.0,35.0,75.0,85.0,5.0,5.0,0.0,5.0,5.0,70.0
10000291.0,10000291.0,K00799,1.0,10.0,10.0,15.0,65.0,90.0,20.0,0.0,0.0,10.0,10.0,60.0
10000291.0,10000291.0,K00800,1.0,140.0,140.0,260.0,54.0,83.0,9.0,6.0,4.0,15.0,7.0,59.0
10000385.0,10000385.0,BADES,1.0,230.0,230.0,360.0,64.0,89.0,4.0,2.0,5.0,2.0,4.0,83.0
10000415.0,10000415.0,BSAS3F,1.0,15.0,15.0,30.0,50.0,100.0,0.0,0.0,0.0,5.0,0.0,95.0
10000415.0,10000415.0,BSCAGF,1.0,15.0,15.0,30.0,50.0,100.0,0.0,0.0,0.0,5.0,0.0,95.0
10000415.0,10000415.0,BSCESF,1.0,25.0,25.0,50.0,50.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10000415.0,10000415.0,DFACCF,1.0,25.0,55.0,105.0,50.0,85.0,5.0,10.0,10.0,15.0,0.0,65.0
10000415.0,10000415.0,DFEACF,1.0,25.0,55.0,105.0,50.0,85.0,5.0,10.0,10.0,15.0,0.0,65.0
10000536.0,10000536.0,PCS29SUEYFT,1.0,25.0,25.0,45.0,55.0,85.0,20.0,0.0,0.0,10.0,15.0,55.0
10000536.0,10000536.0,PS29SLANFT,1.0,20.0,20.0,40.0,55.0,85.0,25.0,0.0,0.0,10.0,15.0,50.0
10000571.0,10000571.0,BA-ACT,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-ACT-SW,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-AFS,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-AFSS,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-BL-BA,1.0,15.0,15.0,20.0,65.0,85.0,5.0,10.0,0.0,10.0,10.0,65.0
10000571.0,10000571.0,BA-BM,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BM-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMACC,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMACC-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMAMC,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMAMC,1.0,50.0,50.0,80.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10000571.0,10000571.0,BA-BMAMC-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMAMC-SW,1.0,50.0,50.0,80.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10000571.0,10000571.0,BA-BME,1.0,45.0,45.0,75.0,60.0,90.0,10.0,5.0,5.0,15.0,0.0,65.0
10000571.0,10000571.0,BA-BME,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BME-SW,1.0,45.0,45.0,75.0,60.0,90.0,10.0,5.0,5.0,15.0,0.0,65.0
10000571.0,10000571.0,BA-BME-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMENP,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMENP-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMF,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMF-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMFAE,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMFAE-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMHRM,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMHRM-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMINT,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMINT-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMLAW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMLAW-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMM,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMM-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMM-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMTM,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BMTM-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BP,1.0,75.0,75.0,135.0,57.0,89.0,7.0,3.0,5.0,14.0,3.0,69.0
10000571.0,10000571.0,BA-BP-SW,1.0,80.0,80.0,120.0,64.0,93.0,6.0,0.0,4.0,11.0,2.0,76.0
10000571.0,10000571.0,BA-BSSOPO,1.0,45.0,45.0,75.0,60.0,90.0,10.0,5.0,5.0,15.0,0.0,65.0
10000571.0,10000571.0,BA-BSSOPO,1.0,30.0,30.0,50.0,60.0,85.0,5.0,5.0,5.0,20.0,5.0,60.0
10000571.0,10000571.0,BA-BSSOPO-SW,1.0,45.0,45.0,75.0,60.0,90.0,10.0,5.0,5.0,15.0,0.0,65.0
10000571.0,10000571.0,BA-BSSOPO-SW,1.0,30.0,30.0,50.0,60.0,85.0,5.0,5.0,5.0,20.0,5.0,60.0
10000571.0,10000571.0,BA-CACWADRA,1.0,40.0,40.0,60.0,60.0,85.0,10.0,5.0,10.0,15.0,5.0,65.0
10000571.0,10000571.0,BA-CACWADRA,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-CACWADRA-SW,1.0,40.0,40.0,60.0,60.0,85.0,10.0,5.0,10.0,15.0,5.0,65.0
10000571.0,10000571.0,BA-CACWADRA-SW,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-CAP-FY,1.0,25.0,25.0,45.0,50.0,95.0,5.0,5.0,0.0,15.0,0.0,75.0
10000571.0,10000571.0,BA-CAP-SW,1.0,25.0,25.0,45.0,50.0,95.0,5.0,5.0,0.0,15.0,0.0,75.0
10000571.0,10000571.0,BA-CAPS,1.0,25.0,25.0,45.0,50.0,95.0,5.0,5.0,0.0,15.0,0.0,75.0
10000571.0,10000571.0,BA-CCPH,1.0,60.0,60.0,110.0,57.0,87.0,5.0,5.0,2.0,10.0,6.0,73.0
10000571.0,10000571.0,BA-CL,1.0,30.0,30.0,50.0,60.0,85.0,5.0,5.0,5.0,20.0,5.0,60.0
10000571.0,10000571.0,BA-CL-SW,1.0,30.0,30.0,50.0,60.0,85.0,5.0,5.0,5.0,20.0,5.0,60.0
10000571.0,10000571.0,BA-CM-SW,1.0,60.0,60.0,95.0,60.0,89.0,9.0,2.0,5.0,15.0,4.0,66.0
10000571.0,10000571.0,BA-CP,1.0,30.0,30.0,50.0,60.0,85.0,5.0,5.0,5.0,20.0,5.0,60.0
